,dataset,trial,subject_id,correct,rt
25181,shapenet,shapenet1111,5e30a2a67dcb99000d808814,1.0,1486.0
25182,shapenet,shapenet1161,5e30a2a67dcb99000d808814,1.0,2956.0
25183,shapenet,shapenet1061,5e30a2a67dcb99000d808814,0.0,7357.0
25184,shapenet,shapenet1098,5e30a2a67dcb99000d808814,1.0,9737.0
25185,shapenet,shapenet1183,5e30a2a67dcb99000d808814,1.0,2333.0
25186,shapenet,shapenet1144,5e30a2a67dcb99000d808814,1.0,7067.0
25187,shapenet,shapenet1157,5e30a2a67dcb99000d808814,1.0,3404.0
25188,shapenet,shapenet1084,5e30a2a67dcb99000d808814,1.0,8352.0
25189,shapenet,shapenet1046,5e30a2a67dcb99000d808814,1.0,7572.0
25190,shapenet,shapenet1100,5e30a2a67dcb99000d808814,1.0,3059.0
25191,shapenet,shapenet1038,5e30a2a67dcb99000d808814,1.0,4660.0
25192,shapenet,shapenet1131,5e30a2a67dcb99000d808814,1.0,6635.0
25193,shapenet,shapenet1067,5e30a2a67dcb99000d808814,1.0,2497.0
25194,shapenet,shapenet1047,5e30a2a67dcb99000d808814,1.0,4830.0
25195,shapenet,shapenet1113,5e30a2a67dcb99000d808814,1.0,2476.0
25196,shapenet,shapenet1036,5e30a2a67dcb99000d808814,1.0,2749.0
25197,shapenet,shapenet1146,5e30a2a67dcb99000d808814,1.0,9003.0
25198,shapenet,shapenet1142,5e30a2a67dcb99000d808814,1.0,3664.0
25199,shapenet,shapenet1093,5e30a2a67dcb99000d808814,1.0,2671.0
25200,shapenet,shapenet1155,5e30a2a67dcb99000d808814,1.0,3672.0
25201,shapenet,shapenet1148,5e30a2a67dcb99000d808814,1.0,5763.0
25202,shapenet,shapenet1081,5e30a2a67dcb99000d808814,1.0,2446.0
25203,shapenet,shapenet1034,5e30a2a67dcb99000d808814,1.0,5213.0
25204,shapenet,shapenet1127,5e30a2a67dcb99000d808814,1.0,2945.0
25205,shapenet,shapenet1094,5e30a2a67dcb99000d808814,1.0,5374.0
25206,shapenet,shapenet1179,5e30a2a67dcb99000d808814,1.0,3224.0
25207,shapenet,shapenet1167,5e30a2a67dcb99000d808814,1.0,9299.0
25208,shapenet,shapenet1172,5e30a2a67dcb99000d808814,1.0,2567.0
25209,shapenet,shapenet1085,5e30a2a67dcb99000d808814,1.0,1887.0
25210,shapenet,shapenet1088,5e30a2a67dcb99000d808814,1.0,3380.0
25211,shapenet,shapenet1101,5e30a2a67dcb99000d808814,1.0,5447.0
25212,shapenet,shapenet1145,5e30a2a67dcb99000d808814,1.0,4147.0
25213,shapenet,shapenet1066,5e30a2a67dcb99000d808814,1.0,5089.0
25214,shapenet,shapenet1070,5e30a2a67dcb99000d808814,1.0,1554.0
25215,shapenet,shapenet1057,5e30a2a67dcb99000d808814,1.0,4961.0
25216,shapenet,shapenet1118,5e30a2a67dcb99000d808814,1.0,3917.0
25217,shapenet,shapenet1137,5e30a2a67dcb99000d808814,1.0,2729.0
25218,shapenet,shapenet1143,5e30a2a67dcb99000d808814,1.0,4161.0
25219,shapenet,shapenet1086,5e30a2a67dcb99000d808814,1.0,5816.0
25220,shapenet,shapenet1174,5e30a2a67dcb99000d808814,1.0,4445.0
25221,shapenet,shapenet1141,5e30a2a67dcb99000d808814,1.0,6613.0
25222,shapenet,shapenet1072,5e30a2a67dcb99000d808814,1.0,6393.0
25223,shapenet,shapenet1048,5e30a2a67dcb99000d808814,1.0,6440.0
25224,shapenet,shapenet1096,5e30a2a67dcb99000d808814,1.0,2311.0
25225,shapenet,shapenet1080,5e30a2a67dcb99000d808814,1.0,4914.0
25226,shapenet,shapenet1119,5e30a2a67dcb99000d808814,1.0,9126.0
25227,shapenet,shapenet1042,5e30a2a67dcb99000d808814,1.0,3239.0
25228,shapenet,shapenet1123,5e30a2a67dcb99000d808814,1.0,1909.0
25229,shapenet,shapenet1049,5e30a2a67dcb99000d808814,1.0,5720.0
25230,shapenet,shapenet1099,5e30a2a67dcb99000d808814,1.0,3374.0
25231,shapenet,shapenet1091,5e30a2a67dcb99000d808814,1.0,6382.0
25232,shapenet,shapenet1078,5e30a2a67dcb99000d808814,1.0,6754.0
25233,shapenet,shapenet1147,5e30a2a67dcb99000d808814,1.0,2375.0
25234,shapenet,shapenet1074,5e30a2a67dcb99000d808814,1.0,2169.0
25235,shapenet,shapenet1171,5e30a2a67dcb99000d808814,1.0,4878.0
25236,shapenet,shapenet1043,5e30a2a67dcb99000d808814,1.0,7296.0
25237,shapenet,shapenet491,5e371009171c40696077e5a5,1.0,6013.0
25238,shapenet,shapenet450,5e371009171c40696077e5a5,1.0,2530.0
25239,shapenet,shapenet505,5e371009171c40696077e5a5,1.0,2950.0
25240,shapenet,shapenet496,5e371009171c40696077e5a5,1.0,1909.0
25241,shapenet,shapenet432,5e371009171c40696077e5a5,1.0,2899.0
25242,shapenet,shapenet510,5e371009171c40696077e5a5,0.0,2578.0
25243,shapenet,shapenet462,5e371009171c40696077e5a5,1.0,3575.0
25244,shapenet,shapenet527,5e371009171c40696077e5a5,1.0,1806.0
25245,shapenet,shapenet464,5e371009171c40696077e5a5,1.0,2473.0
25246,shapenet,shapenet488,5e371009171c40696077e5a5,0.0,3902.0
25247,shapenet,shapenet504,5e371009171c40696077e5a5,1.0,3418.0
25248,shapenet,shapenet480,5e371009171c40696077e5a5,1.0,1761.0
25249,shapenet,shapenet528,5e371009171c40696077e5a5,1.0,3131.0
25250,shapenet,shapenet471,5e371009171c40696077e5a5,1.0,3975.0
25251,shapenet,shapenet551,5e371009171c40696077e5a5,1.0,4789.0
25252,shapenet,shapenet546,5e371009171c40696077e5a5,1.0,2090.0
25253,shapenet,shapenet543,5e371009171c40696077e5a5,0.0,2200.0
25254,shapenet,shapenet535,5e371009171c40696077e5a5,1.0,1777.0
25255,shapenet,shapenet532,5e371009171c40696077e5a5,1.0,1959.0
25256,shapenet,shapenet444,5e371009171c40696077e5a5,1.0,3955.0
25257,shapenet,shapenet473,5e371009171c40696077e5a5,1.0,4336.0
25258,shapenet,shapenet431,5e371009171c40696077e5a5,1.0,2923.0
25259,shapenet,shapenet449,5e371009171c40696077e5a5,1.0,3166.0
25260,shapenet,shapenet440,5e371009171c40696077e5a5,1.0,3616.0
25261,shapenet,shapenet571,5e371009171c40696077e5a5,0.0,1438.0
25262,shapenet,shapenet513,5e371009171c40696077e5a5,1.0,2296.0
25263,shapenet,shapenet506,5e371009171c40696077e5a5,0.0,2143.0
25264,shapenet,shapenet476,5e371009171c40696077e5a5,0.0,2074.0
25265,shapenet,shapenet439,5e371009171c40696077e5a5,1.0,2782.0
25266,shapenet,shapenet541,5e371009171c40696077e5a5,1.0,1927.0
25267,shapenet,shapenet507,5e371009171c40696077e5a5,1.0,1534.0
25268,shapenet,shapenet553,5e371009171c40696077e5a5,1.0,1946.0
25269,shapenet,shapenet515,5e371009171c40696077e5a5,1.0,3204.0
25270,shapenet,shapenet447,5e371009171c40696077e5a5,1.0,1631.0
25271,shapenet,shapenet554,5e371009171c40696077e5a5,1.0,2725.0
25272,shapenet,shapenet458,5e371009171c40696077e5a5,1.0,2071.0
25273,shapenet,shapenet577,5e371009171c40696077e5a5,1.0,1509.0
25274,shapenet,shapenet576,5e371009171c40696077e5a5,0.0,2608.0
25275,shapenet,shapenet518,5e371009171c40696077e5a5,1.0,3044.0
25276,shapenet,shapenet484,5e371009171c40696077e5a5,0.0,4865.0
25277,shapenet,shapenet461,5e371009171c40696077e5a5,1.0,5054.0
25278,shapenet,shapenet468,5e371009171c40696077e5a5,0.0,3145.0
25279,shapenet,shapenet520,5e371009171c40696077e5a5,0.0,3632.0
25280,shapenet,shapenet478,5e371009171c40696077e5a5,1.0,2966.0
25281,shapenet,shapenet537,5e371009171c40696077e5a5,0.0,1253.0
25282,shapenet,shapenet497,5e371009171c40696077e5a5,1.0,4834.0
25283,shapenet,shapenet498,5e371009171c40696077e5a5,1.0,1895.0
25284,shapenet,shapenet569,5e371009171c40696077e5a5,1.0,2148.0
25285,shapenet,shapenet469,5e371009171c40696077e5a5,1.0,1520.0
25286,shapenet,shapenet574,5e371009171c40696077e5a5,1.0,2517.0
25287,shapenet,shapenet548,5e371009171c40696077e5a5,1.0,7338.0
25288,shapenet,shapenet490,5e371009171c40696077e5a5,1.0,1505.0
25289,shapenet,shapenet509,5e371009171c40696077e5a5,1.0,3004.0
25290,shapenet,shapenet550,5e371009171c40696077e5a5,1.0,4211.0
25291,shapenet,shapenet555,5e371009171c40696077e5a5,0.0,4192.0
25292,shapenet,shapenet459,5e371009171c40696077e5a5,1.0,4597.0
25293,shapenet,shapenet521,5e371009171c40696077e5a5,1.0,1477.0
25294,shapenet,shapenet482,5e371009171c40696077e5a5,1.0,1498.0
25295,shapenet,shapenet529,5e371009171c40696077e5a5,0.0,1677.0
25296,shapenet,shapenet562,5e371009171c40696077e5a5,1.0,6504.0
25297,shapenet,shapenet567,5e371009171c40696077e5a5,1.0,2463.0
25298,shapenet,shapenet455,5e371009171c40696077e5a5,1.0,5344.0
25299,shapenet,shapenet445,5e371009171c40696077e5a5,1.0,2525.0
25300,shapenet,shapenet477,5e371009171c40696077e5a5,0.0,2979.0
25301,shapenet,shapenet523,5e371009171c40696077e5a5,1.0,2029.0
25302,shapenet,shapenet453,5e371009171c40696077e5a5,1.0,1644.0
25303,shapenet,shapenet526,5e371009171c40696077e5a5,1.0,2973.0
25304,shapenet,shapenet538,5e371009171c40696077e5a5,0.0,1620.0
25305,shapenet,shapenet542,5e371009171c40696077e5a5,1.0,3176.0
25306,shapenet,shapenet544,5e371009171c40696077e5a5,1.0,7212.0
25307,shapenet,shapenet443,5e371009171c40696077e5a5,1.0,2336.0
25308,shapenet,shapenet573,5e371009171c40696077e5a5,1.0,2128.0
25309,shapenet,shapenet503,5e371009171c40696077e5a5,1.0,4499.0
25310,shapenet,shapenet514,5e371009171c40696077e5a5,1.0,1632.0
25311,shapenet,shapenet534,5e371009171c40696077e5a5,1.0,1339.0
25312,shapenet,shapenet500,5e371009171c40696077e5a5,0.0,4573.0
25313,shapenet,shapenet489,5e371009171c40696077e5a5,1.0,1854.0
25314,shapenet,shapenet539,5e371009171c40696077e5a5,1.0,1653.0
25315,shapenet,shapenet486,5e371009171c40696077e5a5,1.0,2122.0
25316,shapenet,shapenet516,5e371009171c40696077e5a5,1.0,1259.0
25317,shapenet,shapenet547,5e371009171c40696077e5a5,1.0,1262.0
25318,shapenet,shapenet568,5e371009171c40696077e5a5,1.0,4124.0
25319,shapenet,shapenet474,5e371009171c40696077e5a5,1.0,1471.0
25320,shapenet,shapenet501,5e371009171c40696077e5a5,1.0,2507.0
25321,shapenet,shapenet552,5e371009171c40696077e5a5,1.0,2382.0
25322,shapenet,shapenet572,5e371009171c40696077e5a5,1.0,1553.0
25323,shapenet,shapenet599,5e42f74f5b772a18434cabf7,0.0,4784.0
25324,shapenet,shapenet613,5e42f74f5b772a18434cabf7,1.0,4988.0
25325,shapenet,shapenet612,5e42f74f5b772a18434cabf7,1.0,4648.0
25326,shapenet,shapenet685,5e42f74f5b772a18434cabf7,1.0,4257.0
25327,shapenet,shapenet718,5e42f74f5b772a18434cabf7,1.0,1906.0
25328,shapenet,shapenet709,5e42f74f5b772a18434cabf7,1.0,7522.0
25329,shapenet,shapenet693,5e42f74f5b772a18434cabf7,0.0,4829.0
25330,shapenet,shapenet710,5e42f74f5b772a18434cabf7,1.0,5896.0
25331,shapenet,shapenet677,5e42f74f5b772a18434cabf7,1.0,4682.0
25332,shapenet,shapenet636,5e42f74f5b772a18434cabf7,1.0,6521.0
25333,shapenet,shapenet711,5e42f74f5b772a18434cabf7,1.0,3333.0
25334,shapenet,shapenet586,5e42f74f5b772a18434cabf7,1.0,8931.0
25335,shapenet,shapenet604,5e42f74f5b772a18434cabf7,1.0,4433.0
25336,shapenet,shapenet678,5e42f74f5b772a18434cabf7,0.0,4690.0
25337,shapenet,shapenet633,5e42f74f5b772a18434cabf7,1.0,1875.0
25338,shapenet,shapenet598,5e42f74f5b772a18434cabf7,1.0,3514.0
25339,shapenet,shapenet629,5e42f74f5b772a18434cabf7,1.0,6007.0
25340,shapenet,shapenet715,5e42f74f5b772a18434cabf7,1.0,4509.0
25341,shapenet,shapenet694,5e42f74f5b772a18434cabf7,0.0,2469.0
25342,shapenet,shapenet623,5e42f74f5b772a18434cabf7,1.0,4360.0
25343,shapenet,shapenet589,5e42f74f5b772a18434cabf7,1.0,9768.0
25344,shapenet,shapenet592,5e42f74f5b772a18434cabf7,1.0,2212.0
25345,shapenet,shapenet667,5e42f74f5b772a18434cabf7,1.0,2660.0
25346,shapenet,shapenet734,5e42f74f5b772a18434cabf7,1.0,2576.0
25347,shapenet,shapenet608,5e42f74f5b772a18434cabf7,1.0,2376.0
25348,shapenet,shapenet642,5e42f74f5b772a18434cabf7,1.0,6585.0
25349,shapenet,shapenet679,5e42f74f5b772a18434cabf7,1.0,1638.0
25350,shapenet,shapenet716,5e42f74f5b772a18434cabf7,1.0,9107.0
25351,shapenet,shapenet661,5e42f74f5b772a18434cabf7,1.0,3280.0
25352,shapenet,shapenet638,5e42f74f5b772a18434cabf7,1.0,5378.0
25353,shapenet,shapenet689,5e42f74f5b772a18434cabf7,1.0,5807.0
25354,shapenet,shapenet722,5e42f74f5b772a18434cabf7,1.0,2306.0
25355,shapenet,shapenet725,5e42f74f5b772a18434cabf7,1.0,2721.0
25356,shapenet,shapenet628,5e42f74f5b772a18434cabf7,1.0,3966.0
25357,shapenet,shapenet714,5e42f74f5b772a18434cabf7,1.0,2553.0
25358,shapenet,shapenet708,5e42f74f5b772a18434cabf7,1.0,1352.0
25359,shapenet,shapenet656,5e42f74f5b772a18434cabf7,1.0,5366.0
25360,shapenet,shapenet664,5e42f74f5b772a18434cabf7,0.0,2671.0
25361,shapenet,shapenet665,5e42f74f5b772a18434cabf7,1.0,2056.0
25362,shapenet,shapenet622,5e42f74f5b772a18434cabf7,1.0,1444.0
25363,shapenet,shapenet619,5e42f74f5b772a18434cabf7,1.0,5156.0
25364,shapenet,shapenet590,5e42f74f5b772a18434cabf7,1.0,3385.0
25365,shapenet,shapenet640,5e42f74f5b772a18434cabf7,1.0,2005.0
25366,shapenet,shapenet682,5e42f74f5b772a18434cabf7,1.0,7835.0
25367,shapenet,shapenet690,5e42f74f5b772a18434cabf7,1.0,1886.0
25368,shapenet,shapenet635,5e42f74f5b772a18434cabf7,1.0,4535.0
25369,shapenet,shapenet703,5e42f74f5b772a18434cabf7,1.0,4381.0
25370,shapenet,shapenet719,5e42f74f5b772a18434cabf7,1.0,1554.0
25371,shapenet,shapenet731,5e42f74f5b772a18434cabf7,1.0,4447.0
25372,shapenet,shapenet666,5e42f74f5b772a18434cabf7,1.0,2695.0
25373,shapenet,shapenet616,5e42f74f5b772a18434cabf7,1.0,2336.0
25374,shapenet,shapenet614,5e42f74f5b772a18434cabf7,0.0,4258.0
25375,shapenet,shapenet686,5e42f74f5b772a18434cabf7,1.0,6610.0
25376,shapenet,shapenet605,5e42f74f5b772a18434cabf7,1.0,2259.0
25377,shapenet,shapenet724,5e42f74f5b772a18434cabf7,1.0,4263.0
25378,shapenet,shapenet702,5e42f74f5b772a18434cabf7,1.0,1887.0
25379,shapenet,shapenet658,5e42f74f5b772a18434cabf7,1.0,2742.0
25380,shapenet,shapenet652,5e42f74f5b772a18434cabf7,1.0,6916.0
25381,shapenet,shapenet684,5e42f74f5b772a18434cabf7,1.0,6268.0
25382,shapenet,shapenet646,5e42f74f5b772a18434cabf7,1.0,3951.0
25383,shapenet,shapenet697,5e42f74f5b772a18434cabf7,1.0,1758.0
25384,shapenet,shapenet653,5e42f74f5b772a18434cabf7,1.0,2473.0
25385,shapenet,shapenet732,5e42f74f5b772a18434cabf7,1.0,2487.0
25386,shapenet,shapenet687,5e42f74f5b772a18434cabf7,1.0,2127.0
25387,shapenet,shapenet662,5e42f74f5b772a18434cabf7,0.0,2208.0
25388,shapenet,shapenet698,5e42f74f5b772a18434cabf7,1.0,6531.0
25389,shapenet,shapenet692,5e42f74f5b772a18434cabf7,1.0,2465.0
25390,shapenet,shapenet591,5e42f74f5b772a18434cabf7,1.0,1905.0
25391,shapenet,shapenet691,5e42f74f5b772a18434cabf7,1.0,3000.0
25392,shapenet,shapenet617,5e42f74f5b772a18434cabf7,1.0,7958.0
25393,shapenet,shapenet620,5e42f74f5b772a18434cabf7,1.0,2292.0
25394,shapenet,shapenet644,5e42f74f5b772a18434cabf7,1.0,2024.0
25395,shapenet,shapenet83,5e45ebd018bf820d2cb9ebab,1.0,1518.0
25396,shapenet,shapenet41,5e45ebd018bf820d2cb9ebab,1.0,2174.0
25397,shapenet,shapenet55,5e45ebd018bf820d2cb9ebab,1.0,1866.0
25398,shapenet,shapenet134,5e45ebd018bf820d2cb9ebab,1.0,2159.0
25399,shapenet,shapenet99,5e45ebd018bf820d2cb9ebab,1.0,2841.0
25400,shapenet,shapenet84,5e45ebd018bf820d2cb9ebab,1.0,2221.0
25401,shapenet,shapenet4,5e45ebd018bf820d2cb9ebab,1.0,2631.0
25402,shapenet,shapenet18,5e45ebd018bf820d2cb9ebab,1.0,2356.0
25403,shapenet,shapenet91,5e45ebd018bf820d2cb9ebab,0.0,2958.0
25404,shapenet,shapenet64,5e45ebd018bf820d2cb9ebab,1.0,4009.0
25405,shapenet,shapenet102,5e45ebd018bf820d2cb9ebab,1.0,2464.0
25406,shapenet,shapenet118,5e45ebd018bf820d2cb9ebab,1.0,2668.0
25407,shapenet,shapenet79,5e45ebd018bf820d2cb9ebab,1.0,2403.0
25408,shapenet,shapenet26,5e45ebd018bf820d2cb9ebab,1.0,1886.0
25409,shapenet,shapenet5,5e45ebd018bf820d2cb9ebab,1.0,1879.0
25410,shapenet,shapenet133,5e45ebd018bf820d2cb9ebab,0.0,3457.0
25411,shapenet,shapenet48,5e45ebd018bf820d2cb9ebab,1.0,2055.0
25412,shapenet,shapenet46,5e45ebd018bf820d2cb9ebab,1.0,2996.0
25413,shapenet,shapenet25,5e45ebd018bf820d2cb9ebab,1.0,3107.0
25414,shapenet,shapenet142,5e45ebd018bf820d2cb9ebab,1.0,2168.0
25415,shapenet,shapenet116,5e45ebd018bf820d2cb9ebab,1.0,2460.0
25416,shapenet,shapenet580,5e45ebd018bf820d2cb9ebab,1.0,1635.0
25417,shapenet,shapenet101,5e45ebd018bf820d2cb9ebab,0.0,6255.0
25418,shapenet,shapenet35,5e45ebd018bf820d2cb9ebab,0.0,2673.0
25419,shapenet,shapenet110,5e45ebd018bf820d2cb9ebab,1.0,2840.0
25420,shapenet,shapenet136,5e45ebd018bf820d2cb9ebab,1.0,2306.0
25421,shapenet,shapenet2,5e45ebd018bf820d2cb9ebab,1.0,2725.0
25422,shapenet,shapenet11,5e45ebd018bf820d2cb9ebab,1.0,2864.0
25423,shapenet,shapenet6,5e45ebd018bf820d2cb9ebab,1.0,2676.0
25424,shapenet,shapenet119,5e45ebd018bf820d2cb9ebab,1.0,1817.0
25425,shapenet,shapenet108,5e45ebd018bf820d2cb9ebab,0.0,2639.0
25426,shapenet,shapenet583,5e45ebd018bf820d2cb9ebab,1.0,5404.0
25427,shapenet,shapenet13,5e45ebd018bf820d2cb9ebab,1.0,3460.0
25428,shapenet,shapenet47,5e45ebd018bf820d2cb9ebab,1.0,2087.0
25429,shapenet,shapenet50,5e45ebd018bf820d2cb9ebab,0.0,1561.0
25430,shapenet,shapenet120,5e45ebd018bf820d2cb9ebab,1.0,2303.0
25431,shapenet,shapenet107,5e45ebd018bf820d2cb9ebab,1.0,4673.0
25432,shapenet,shapenet109,5e45ebd018bf820d2cb9ebab,1.0,2290.0
25433,shapenet,shapenet10,5e45ebd018bf820d2cb9ebab,0.0,7311.0
25434,shapenet,shapenet31,5e45ebd018bf820d2cb9ebab,1.0,3859.0
25435,shapenet,shapenet17,5e45ebd018bf820d2cb9ebab,0.0,3158.0
25436,shapenet,shapenet72,5e45ebd018bf820d2cb9ebab,1.0,2770.0
25437,shapenet,shapenet125,5e45ebd018bf820d2cb9ebab,1.0,2095.0
25438,shapenet,shapenet584,5e45ebd018bf820d2cb9ebab,1.0,3595.0
25439,shapenet,shapenet19,5e45ebd018bf820d2cb9ebab,1.0,1815.0
25440,shapenet,shapenet97,5e45ebd018bf820d2cb9ebab,1.0,3978.0
25441,shapenet,shapenet86,5e45ebd018bf820d2cb9ebab,1.0,3006.0
25442,shapenet,shapenet23,5e45ebd018bf820d2cb9ebab,1.0,2712.0
25443,shapenet,shapenet98,5e45ebd018bf820d2cb9ebab,1.0,2394.0
25444,shapenet,shapenet27,5e45ebd018bf820d2cb9ebab,1.0,4372.0
25445,shapenet,shapenet122,5e45ebd018bf820d2cb9ebab,1.0,2226.0
25446,shapenet,shapenet80,5e45ebd018bf820d2cb9ebab,0.0,1478.0
25447,shapenet,shapenet51,5e45ebd018bf820d2cb9ebab,0.0,1680.0
25448,shapenet,shapenet53,5e45ebd018bf820d2cb9ebab,1.0,3164.0
25449,shapenet,shapenet14,5e45ebd018bf820d2cb9ebab,0.0,1449.0
25450,shapenet,shapenet82,5e45ebd018bf820d2cb9ebab,1.0,2812.0
25451,shapenet,shapenet59,5e45ebd018bf820d2cb9ebab,1.0,3090.0
25452,shapenet,shapenet87,5e45ebd018bf820d2cb9ebab,1.0,4395.0
25453,shapenet,shapenet73,5e45ebd018bf820d2cb9ebab,1.0,5938.0
25454,shapenet,shapenet57,5e45ebd018bf820d2cb9ebab,1.0,1502.0
25455,shapenet,shapenet71,5e45ebd018bf820d2cb9ebab,0.0,4472.0
25456,shapenet,shapenet22,5e45ebd018bf820d2cb9ebab,1.0,2449.0
25457,shapenet,shapenet76,5e45ebd018bf820d2cb9ebab,0.0,2611.0
25458,shapenet,shapenet104,5e45ebd018bf820d2cb9ebab,0.0,1711.0
25459,shapenet,shapenet3,5e45ebd018bf820d2cb9ebab,1.0,2442.0
25460,shapenet,shapenet40,5e45ebd018bf820d2cb9ebab,1.0,2357.0
25461,shapenet,shapenet128,5e45ebd018bf820d2cb9ebab,1.0,2236.0
25462,shapenet,shapenet34,5e45ebd018bf820d2cb9ebab,1.0,3647.0
25463,shapenet,shapenet123,5e45ebd018bf820d2cb9ebab,1.0,3235.0
25464,shapenet,shapenet143,5e45ebd018bf820d2cb9ebab,0.0,1864.0
25465,shapenet,shapenet24,5e45ebd018bf820d2cb9ebab,1.0,3659.0
25466,shapenet,shapenet15,5e45ebd018bf820d2cb9ebab,1.0,3945.0
25467,shapenet,shapenet75,5e45ebd018bf820d2cb9ebab,0.0,4896.0
25468,shapenet,shapenet62,5e45ebd018bf820d2cb9ebab,0.0,3636.0
25469,shapenet,shapenet42,5e45ebd018bf820d2cb9ebab,1.0,2169.0
25470,shapenet,shapenet12,5e45ebd018bf820d2cb9ebab,1.0,4745.0
25471,shapenet,shapenet129,5e45ebd018bf820d2cb9ebab,0.0,2741.0
25472,shapenet,shapenet90,5e45ebd018bf820d2cb9ebab,0.0,3413.0
25473,shapenet,shapenet49,5e45ebd018bf820d2cb9ebab,1.0,4587.0
25474,shapenet,shapenet74,5e45ebd018bf820d2cb9ebab,0.0,1997.0
25475,shapenet,shapenet112,5e45ebd018bf820d2cb9ebab,1.0,4707.0
25476,shapenet,shapenet115,5e45ebd018bf820d2cb9ebab,1.0,5335.0
25477,shapenet,shapenet103,5e45ebd018bf820d2cb9ebab,0.0,6142.0
25478,shapenet,shapenet126,5e45ebd018bf820d2cb9ebab,1.0,2774.0
25479,shapenet,shapenet124,5e45ebd018bf820d2cb9ebab,0.0,2352.0
25480,shapenet,shapenet28,5e45ebd018bf820d2cb9ebab,1.0,4285.0
25481,shapenet,shapenet20,5e45ebd018bf820d2cb9ebab,1.0,8353.0
25482,shapenet,shapenet106,5e45ebd018bf820d2cb9ebab,1.0,4503.0
25483,shapenet,shapenet37,5e45ebd018bf820d2cb9ebab,0.0,3970.0
25484,shapenet,shapenet59,5e6033dbfb4665381e27f2fc,1.0,4022.0
25485,shapenet,shapenet101,5e6033dbfb4665381e27f2fc,1.0,2971.0
25486,shapenet,shapenet118,5e6033dbfb4665381e27f2fc,1.0,2891.0
25487,shapenet,shapenet55,5e6033dbfb4665381e27f2fc,1.0,6136.0
25488,shapenet,shapenet123,5e6033dbfb4665381e27f2fc,1.0,2552.0
25489,shapenet,shapenet134,5e6033dbfb4665381e27f2fc,1.0,3587.0
25490,shapenet,shapenet11,5e6033dbfb4665381e27f2fc,1.0,4359.0
25491,shapenet,shapenet74,5e6033dbfb4665381e27f2fc,1.0,4971.0
25492,shapenet,shapenet80,5e6033dbfb4665381e27f2fc,0.0,1723.0
25493,shapenet,shapenet2,5e6033dbfb4665381e27f2fc,1.0,3421.0
25494,shapenet,shapenet583,5e6033dbfb4665381e27f2fc,1.0,3686.0
25495,shapenet,shapenet109,5e6033dbfb4665381e27f2fc,1.0,1718.0
25496,shapenet,shapenet71,5e6033dbfb4665381e27f2fc,0.0,9109.0
25497,shapenet,shapenet48,5e6033dbfb4665381e27f2fc,1.0,3336.0
25498,shapenet,shapenet72,5e6033dbfb4665381e27f2fc,1.0,2737.0
25499,shapenet,shapenet97,5e6033dbfb4665381e27f2fc,1.0,4711.0
25500,shapenet,shapenet90,5e6033dbfb4665381e27f2fc,1.0,2919.0
25501,shapenet,shapenet106,5e6033dbfb4665381e27f2fc,1.0,4705.0
25502,shapenet,shapenet126,5e6033dbfb4665381e27f2fc,1.0,2955.0
25503,shapenet,shapenet19,5e6033dbfb4665381e27f2fc,1.0,2359.0
25504,shapenet,shapenet50,5e6033dbfb4665381e27f2fc,0.0,1660.0
25505,shapenet,shapenet73,5e6033dbfb4665381e27f2fc,1.0,3935.0
25506,shapenet,shapenet84,5e6033dbfb4665381e27f2fc,0.0,3317.0
25507,shapenet,shapenet22,5e6033dbfb4665381e27f2fc,1.0,2174.0
25508,shapenet,shapenet122,5e6033dbfb4665381e27f2fc,1.0,5656.0
25509,shapenet,shapenet41,5e6033dbfb4665381e27f2fc,1.0,2322.0
25510,shapenet,shapenet98,5e6033dbfb4665381e27f2fc,0.0,3740.0
25511,shapenet,shapenet23,5e6033dbfb4665381e27f2fc,1.0,4604.0
25512,shapenet,shapenet86,5e6033dbfb4665381e27f2fc,1.0,5304.0
25513,shapenet,shapenet49,5e6033dbfb4665381e27f2fc,1.0,4421.0
25514,shapenet,shapenet124,5e6033dbfb4665381e27f2fc,0.0,1805.0
25515,shapenet,shapenet24,5e6033dbfb4665381e27f2fc,1.0,3795.0
25516,shapenet,shapenet142,5e6033dbfb4665381e27f2fc,1.0,1839.0
25517,shapenet,shapenet15,5e6033dbfb4665381e27f2fc,1.0,2824.0
25518,shapenet,shapenet115,5e6033dbfb4665381e27f2fc,1.0,3234.0
25519,shapenet,shapenet584,5e6033dbfb4665381e27f2fc,1.0,3951.0
25520,shapenet,shapenet112,5e6033dbfb4665381e27f2fc,1.0,1520.0
25521,shapenet,shapenet26,5e6033dbfb4665381e27f2fc,1.0,1848.0
25522,shapenet,shapenet47,5e6033dbfb4665381e27f2fc,0.0,3316.0
25523,shapenet,shapenet37,5e6033dbfb4665381e27f2fc,0.0,4141.0
25524,shapenet,shapenet104,5e6033dbfb4665381e27f2fc,1.0,4653.0
25525,shapenet,shapenet6,5e6033dbfb4665381e27f2fc,1.0,2725.0
25526,shapenet,shapenet62,5e6033dbfb4665381e27f2fc,0.0,1652.0
25527,shapenet,shapenet110,5e6033dbfb4665381e27f2fc,1.0,2477.0
25528,shapenet,shapenet25,5e6033dbfb4665381e27f2fc,1.0,1524.0
25529,shapenet,shapenet107,5e6033dbfb4665381e27f2fc,0.0,5019.0
25530,shapenet,shapenet87,5e6033dbfb4665381e27f2fc,1.0,3718.0
